year,month,state,locality,lat,lon,individualCount,dataSource
2023,11,Tasmania,Eddystone Point North,-40.98914,148.34775,1,"Fish and invertebrate communities show greater day and night partitioning on tropical than temperate reefs from visual census surveys, Australia (2020-2023)"
2022,2,Tasmania,Darlington North,-42.57658,148.06207,1,"Fish and invertebrate communities show greater day and night partitioning on tropical than temperate reefs from visual census surveys, Australia (2020-2023)"
2004,,Queensland,"Townsville, Queensland, Australia",-19.25,146.8,1,Santa Barbara Museum of Natural History - Invertebrate Zoology
2023,7,Tasmania,,-39.47778,148.5561,1,Australian Museum provider for OZCAM
1898,2,New South Wales,,-33.531113,151.55222,1,Australian Museum provider for OZCAM
2024,5,Tasmania,,-40.265835,148.71278,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-40.33,148.76334,1,Australian Museum provider for OZCAM
2012,8,New South Wales,,-35.048332,150.68333,1,Australian Museum provider for OZCAM
2024,5,Tasmania,,-40.327778,148.76584,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-39.47778,148.5561,1,Australian Museum provider for OZCAM
1909,,New South Wales,,-33.55,151.21666,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-40.33,148.76334,1,Australian Museum provider for OZCAM
1912,,New South Wales,,-33.85472,151.24667,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-39.482777,148.5775,1,Australian Museum provider for OZCAM
1983,8,New South Wales,,-33.8,151.28334,1,Australian Museum provider for OZCAM
1898,3,New South Wales,,-33.7,151.41667,1,Australian Museum provider for OZCAM
2024,5,New South Wales,,-35.949165,150.25389,1,Australian Museum provider for OZCAM
2024,5,Tasmania,,-40.265835,148.71278,1,Australian Museum provider for OZCAM
1983,10,New South Wales,,-33.801666,151.28334,1,Australian Museum provider for OZCAM
2015,12,,,-33.555557,130.68361,1,Australian Museum provider for OZCAM
1983,2,New South Wales,,-33.801666,151.29666,1,Australian Museum provider for OZCAM
2012,8,New South Wales,,-35.048332,150.68333,1,Australian Museum provider for OZCAM
2012,8,New South Wales,,-35.048332,150.68333,1,Australian Museum provider for OZCAM
1981,9,New South Wales,,-33.801666,151.29666,1,Australian Museum provider for OZCAM
1981,7,New South Wales,,-30.366667,153.41667,1,Australian Museum provider for OZCAM
1990,11,New South Wales,,-28.358334,153.65,1,Australian Museum provider for OZCAM
1928,4,New South Wales,,-33.983334,151.2,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-39.482777,148.5775,1,Australian Museum provider for OZCAM
1973,5,New South Wales,,-34.001945,150.26944,1,Australian Museum provider for OZCAM
2024,5,Tasmania,,-40.265835,148.71278,1,Australian Museum provider for OZCAM
1979,5,New South Wales,,-34.108334,151.225,1,Australian Museum provider for OZCAM
2023,7,Tasmania,,-40.105556,148.74777,1,Australian Museum provider for OZCAM
,,Victoria,,-38.47,145.02,1,Museums Victoria provider for OZCAM
1991,1,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,1,Museums Victoria provider for OZCAM
1990,10,New South Wales,"Hyams Beach, Jervis Bay",-35.1,150.7,1,Museums Victoria provider for OZCAM
1991,1,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1982,7,,Between Wangami and Kapati Island,-41.0,175.0,1,Museums Victoria provider for OZCAM
,,Victoria,Westernport Bay,-38.53,145.35,1,Museums Victoria provider for OZCAM
1989,10,New South Wales,"Hyams Beach, Jervis Bay",-35.1,150.7,2,Museums Victoria provider for OZCAM
2008,1,Victoria,"Port Phillip Bay, Rye Pier",-38.38,144.83,1,Museums Victoria provider for OZCAM
1991,3,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1989,10,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,42,Museums Victoria provider for OZCAM
1990,4,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,1,Museums Victoria provider for OZCAM
1989,10,New South Wales,"Hyams Beach, Jervis Bay",-35.1,150.7,1,Museums Victoria provider for OZCAM
2005,1,Victoria,"Port Phillip Bay, St Leonards Jetty",-38.1703,144.72,1,Museums Victoria provider for OZCAM
1989,10,New South Wales,"Collingwood Beach, Jervis Bay",-35.07,150.67,1,Museums Victoria provider for OZCAM
1989,1,New South Wales,"Collingwood Beach, Jervis Bay",-35.07,150.67,1,Museums Victoria provider for OZCAM
1980,11,Tasmania,"Central Bass Strait, 20 km NNE of North Point",-40.53,145.38,4,Museums Victoria provider for OZCAM
1966,7,,Mar del plata,-45.48,-66.87,2,Museums Victoria provider for OZCAM
1989,10,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,16,Museums Victoria provider for OZCAM
1983,3,Victoria,"Portarlington, Steele Rock (lat./ long. for Portarlington)",-38.1,144.65,1,Museums Victoria provider for OZCAM
1990,4,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1968,12,Victoria,Flinders,-38.48,145.03,15,Museums Victoria provider for OZCAM
1980,11,Tasmania,"Central Bass Strait, 35 km E of Cape Farewell, King Island,",-39.5467,144.35,4,Museums Victoria provider for OZCAM
1996,7,New South Wales,Wallaga Lake,-36.35,150.05,1,Museums Victoria provider for OZCAM
1981,4,South Australia,,-34.0,137.17,1,Museums Victoria provider for OZCAM
1990,1,New South Wales,"Hyams Beach, Jervis Bay",-35.1,150.7,1,Museums Victoria provider for OZCAM
1973,10,Victoria,Shoreham,-38.43,145.05,15,Museums Victoria provider for OZCAM
,,Victoria,Corio bay,-38.12,144.48,20,Museums Victoria provider for OZCAM
1957,9,Victoria,Portsea,-38.32,144.72,40,Museums Victoria provider for OZCAM
2005,1,Victoria,"Port Phillip Bay, St Leonards Jetty",-38.1703,144.72,1,Museums Victoria provider for OZCAM
2008,1,Victoria,"Wilsons Promontory, Refuge Cove",-39.03,146.45,1,Museums Victoria provider for OZCAM
1982,11,Victoria,San Remo Channel,-38.53,145.35,1,Museums Victoria provider for OZCAM
1974,3,Victoria,"Crib Point, Western Port",-38.35,145.22,2,Museums Victoria provider for OZCAM
1989,7,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,1,Museums Victoria provider for OZCAM
,,Victoria,Geelong,-38.13,144.37,3,Museums Victoria provider for OZCAM
1971,11,Victoria,Merricks Beach,-38.4,145.12,1,Museums Victoria provider for OZCAM
1989,1,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1985,2,Victoria,"Stn. 1, Off St Leonards",-38.15,144.759,2,Museums Victoria provider for OZCAM
1981,2,Tasmania,"Central Bass Strait, 20 km ENE of Bold Head, King Island",-40.0,144.348,1,Museums Victoria provider for OZCAM
1996,7,New South Wales,Wallaga Lake,-36.35,150.05,1,Museums Victoria provider for OZCAM
1980,11,Tasmania,"Central Bass Strait, 23 km E of Cape Rochon, Three Hummock Island",-40.37,145.283,1,Museums Victoria provider for OZCAM
1991,1,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1988,10,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1982,7,,Between Wanganui and Kapiti Islands,-41.0,175.0,4,Museums Victoria provider for OZCAM
1933,8,Victoria,"Port Phillip Bay, Altona Pier",-37.87,144.82,60,Museums Victoria provider for OZCAM
1991,1,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1988,10,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1990,10,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1990,8,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1980,11,Tasmania,"Central Bass Strait, 8 km SE of Cape Adansan, Three Hummock Island",-40.5183,145.067,5,Museums Victoria provider for OZCAM
1960,3,Victoria,Balnarring,-38.4,145.15,40,Museums Victoria provider for OZCAM
1991,1,New South Wales,Hare Bay,-35.02,150.77,2,Museums Victoria provider for OZCAM
1990,8,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1981,7,Western Australia,Great Australian Bight,-33.58,124.8,1,Museums Victoria provider for OZCAM
1989,4,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
1991,1,New South Wales,Long Beach,-36.97,149.93,1,Museums Victoria provider for OZCAM
1998,5,Western Australia,"Coombes Reserve, Mosman Bay, Swan River inlet, Perth",-32.0079,115.773,1,Museums Victoria provider for OZCAM
1990,10,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,1,Museums Victoria provider for OZCAM
2016,11,Victoria,"Gabo Island Harbour, near jetty",-37.558,149.908,1,Museums Victoria provider for OZCAM
1981,2,Tasmania,"Central Bass Strait, 60 km ENE of Bold Head, King Island",-39.9402,144.801,1,Museums Victoria provider for OZCAM
2007,4,Western Australia,Rockingham Grain Jetty,-32.2556,115.748,1,Museums Victoria provider for OZCAM
1982,2,Victoria,"Wilsons Promontory, Refuge Cove, south headland",-39.04,146.465,1,Museums Victoria provider for OZCAM
1959,11,Victoria,off Port Albert,-38.78,146.75,2,Museums Victoria provider for OZCAM
1981,2,Victoria,"Central Bass Strait, 64 km SSW of Cape Schanck",-39.0133,144.578,1,Museums Victoria provider for OZCAM
1986,11,Victoria,"Western Port, Philip Island, 1km W of Cowes",-38.47,145.17,1,Museums Victoria provider for OZCAM
2007,4,Western Australia,"Town jetty, Albany",-35.0,117.87,1,Museums Victoria provider for OZCAM
,,Victoria,"Limeburners Point, Geelong",-38.13,144.38,1,Museums Victoria provider for OZCAM
1991,8,New South Wales,Jibbon Beach,-34.07,151.15,1,Museums Victoria provider for OZCAM
1994,5,South Australia,"Encounter Bay, off Murray River mouth",-36.0402,138.516,1,Museums Victoria provider for OZCAM
1967,4,Victoria,Shoreham,-38.43,145.05,20,Museums Victoria provider for OZCAM
1982,2,Victoria,"Wilsons Promontory, Five Mile Beach",-38.95,146.45,3,Museums Victoria provider for OZCAM
1974,6,Victoria,"Western Port, Crib Point",-38.35,145.22,2,Museums Victoria provider for OZCAM
1990,4,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,1,Museums Victoria provider for OZCAM
,,Victoria,Port Phillip Heads,-38.3,144.63,2,Museums Victoria provider for OZCAM
1969,3,Victoria,Bluff Point to Stockyard Point,-38.32,145.52,1,Museums Victoria provider for OZCAM
1990,1,New South Wales,"Collingwood Beach, Jervis Bay",-35.07,150.67,1,Museums Victoria provider for OZCAM
1985,11,South Australia,Edithburgh jetty,-35.08,137.75,2,Museums Victoria provider for OZCAM
1960,3,Victoria,Portsea Pier,-38.32,144.72,100,Museums Victoria provider for OZCAM
2007,4,Western Australia,"Town jetty, Albany",-35.0,117.87,1,Museums Victoria provider for OZCAM
1979,9,South Australia,"Stansbury, western side of Gulf St Vincent",-34.92,137.8,1,Museums Victoria provider for OZCAM
1986,11,Queensland,Lizard Island,-14.67,145.47,1,Museums Victoria provider for OZCAM
,,Victoria,Balnarring,-38.4,145.13,100,Museums Victoria provider for OZCAM
1990,8,New South Wales,"Green Patch, Jervis Bay",-35.05,150.73,2,Museums Victoria provider for OZCAM
1989,1,New South Wales,"Callala, Jervis Bay",-35.03,150.67,1,Museums Victoria provider for OZCAM
1981,11,Queensland,North Stradbroke Island,-27.58,153.45,3,Museums Victoria provider for OZCAM
1996,7,New South Wales,Wallaga Lake,-36.35,150.05,1,Museums Victoria provider for OZCAM
1997,5,South Australia,"Moonta Jetty, Spencer Gulf",-34.075,137.543,1,Museums Victoria provider for OZCAM
,,Victoria,Altona,-37.87,144.82,5,Museums Victoria provider for OZCAM
1981,7,Western Australia,Great Australian Bight,-33.58,124.8,3,Museums Victoria provider for OZCAM
1967,5,Victoria,Western Port Bay,-38.37,145.53,1,Museums Victoria provider for OZCAM
1987,2,Victoria,"Western Port, off Shoreham",-38.445,145.062,1,Museums Victoria provider for OZCAM
1990,9,New South Wales,Jibbon Beach,-34.07,151.15,5,Museums Victoria provider for OZCAM
1990,1,New South Wales,Hare Bay,-35.02,150.77,1,Museums Victoria provider for OZCAM
1990,1,New South Wales,"Long Beach, Jervis Bay",-35.02,150.77,10,Museums Victoria provider for OZCAM
1981,2,Victoria,"Walkerville, Waratah Bay",-38.87,145.98,100,Museums Victoria provider for OZCAM
1986,9,Tasmania,off Flinders Island,-40.1917,148.465,1,Museums Victoria provider for OZCAM
1996,7,New South Wales,Wallaga Lake,-36.35,150.05,1,Museums Victoria provider for OZCAM
1996,7,New South Wales,Wallaga Lake,-36.35,150.05,1,Museums Victoria provider for OZCAM
2008,1,Victoria,"Port Phillip Bay, St Leonards Jetty",-38.1703,144.72,1,Museums Victoria provider for OZCAM
2009,1,Victoria,"Port Phillip Bay, Rye Pier",-38.38,144.83,1,Museums Victoria provider for OZCAM
,,Queensland,Moreton Bay,-27.466667,153.016667,1,Queensland Museum provider for OZCAM
,,Queensland,Moreton Bay,-27.466667,153.016667,1,Queensland Museum provider for OZCAM
,,Queensland,Townsville,-19.2652526,146.8175043,1,Queensland Museum provider for OZCAM
1960,3,Queensland,Moreton Bay,-27.466667,153.016667,1,Queensland Museum provider for OZCAM
,,Queensland,Moreton Bay,-27.466667,153.016667,1,Queensland Museum provider for OZCAM
,,New South Wales,Sydney,-33.866667,151.2,1,Queensland Museum provider for OZCAM
,,Queensland,Moreton Bay,-27.466667,153.016667,1,Queensland Museum provider for OZCAM
1969,12,Tasmania,Three Hummock Island,-40.43332,144.88333,1,Queen Victoria Museum Art Gallery provider for OZCAM
1972,,Tasmania,Kelso,-41.1,146.78333,1,Queen Victoria Museum Art Gallery provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Franklin Island,-32.45,133.67,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,St Francis Island,-32.5,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Goat Is,-32.3,133.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Largs Bay,-34.82,138.49,3,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Second Valley,-35.52,138.22,2,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Second Valley,-35.52,138.22,7,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
2010,11,South Australia,Spencer Gulf,-33.3103,137.5125,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Second Valley,-35.52,138.22,27,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Masillon Is,-32.57,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,St Francis Island,-32.5,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,St Francis Island,-32.5,133.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Vivonne Bay, Kangaroo Island",-35.98,137.17,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Glenelg,-34.9803,138.5135,3,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,"Emu Bay, Kangaroo Island",-35.58,137.52,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,Western Australia,Denham,-25.92,113.53,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
,,South Australia,Pearson Island,-35.97,134.28,1,South Australian Museum Adelaide provider for OZCAM
1984,7,North Island,Rangaunu Bay,-34.8417,173.178,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1960,12,North Island,"Eastbourne, Wellington Harbour",-41.28,174.9,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1957,4,North Island,"powerhouse, Evans Bay, Wellington",-41.3167,174.8,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1952,11,North Island,"Ngauranga, Wellington",-41.2417,174.825,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1962,,North Island,"Tryphena, Great Barrier Island",-36.3067,175.483,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1953,7,North Island,Cavalli Islands,-34.98,173.97,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1953,12,North Island,Cavalli Islands,-34.98,173.97,1,Mollusc collection at Museum of New Zealand Te Papa Tongarewa (M.)
1991,3,New South Wales,Jervis Bay: Collingwood Beach,-35.061,150.674,1,Tasmanian Museum and Art Gallery provider for OZCAM
1990,12,Tasmania,Lauderdale: Roches Beach,-43.5185,147.8253,1,Tasmanian Museum and Art Gallery provider for OZCAM
2002,6,Tasmania,Lauderdale: Seven Mile Beach,-42.847,147.531,1,Tasmanian Museum and Art Gallery provider for OZCAM
1971,12,Tasmania,Eastern Bass Strait: Baynes Island: offshore,-40.771,147.938,1,Tasmanian Museum and Art Gallery provider for OZCAM
1991,8,New South Wales,Port Hacking: Jibbon Beach,-34.0814,151.164,25,Tasmanian Museum and Art Gallery provider for OZCAM
1995,9,Tasmania,Maria Island: Darlington Bay,-42.5819,148.0604,1,Tasmanian Museum and Art Gallery provider for OZCAM
2024,5,Tasmania,Tasman Sea: 48 km ESE of Clarke Island_stn IN2024_V03_045,-40.6802,148.7394,1,Tasmanian Museum and Art Gallery provider for OZCAM
2024,5,Tasmania,Tasman Sea: 11 km NE of Binalong Bay_stn IN2024_V03_034,-41.2277,148.4399,1,Tasmanian Museum and Art Gallery provider for OZCAM
1989,4,New South Wales,Jervis Bay: Long Beach,-35.032,150.785,3,Tasmanian Museum and Art Gallery provider for OZCAM
2001,11,Tasmania,Police Point,-43.2579,147.0679,1,Tasmanian Museum and Art Gallery provider for OZCAM
